sample_index,speed_object_1_kph,speed_object_2_kph,angle_degrees,PET,acceleration_obj1_mps2,acceleration_obj2_mps2,min_dist_dual_check_m,object_count_at_frame1,target_dist_px,FE_inv_PET,FE_safety_index,FE_log_mesafe,FE_dist_squared,class_object_1,class_object_2,event_type
683,18,14,8.24,1.5,1.11,1.67,2.119,37,25.58,0.6666662222225186,0.6254886385657296,3.2801590532850997,654.3363999999999,VRU,Car,1
684,19,4,27.73,2.33,0.0,0.0,2.484,42,31.345,0.4291843651569247,0.3668846588966451,3.4764594494959487,982.509025,VRU,Ped,1
685,22,14,24.8,2.47,0.56,-0.56,7.388,40,108.838,0.4048581356849652,0.1653834123616438,4.699006552990956,11845.710243999998,VRU,Car,0
686,13,12,8.51,1.87,0.0,0.0,3.363,38,45.234,0.5347590723213517,0.2763407994795773,3.833715458159385,2046.114756,VRU,Car,0
687,8,11,78.5,2.87,0.0,1.67,2.916,37,38.18,0.3484319343442737,0.2488213659292465,3.668166412516394,1457.7124,Car,Car,0
688,4,12,53.78,2.87,0.0,0.0,12.595,37,191.127,0.3484319343442737,0.0418569849270014,5.258156611693972,36529.530129000006,Ped,Car,0
689,9,11,1.15,2.77,0.56,0.0,5.36,38,76.8,0.3610106999961371,0.1302083316379123,4.354141431184346,5898.24,VRU,VRU,0
690,17,17,4.73,1.93,0.0,0.0,5.739,39,82.789,0.518134446562463,0.205341286821422,4.428301733955577,6854.018521,Car,Car,0
691,7,15,87.19,1.77,0.0,0.0,7.689,45,113.602,0.5649714322195298,0.0968292803222717,4.741465256135336,12905.414404,VRU,VRU,1
692,8,7,13.11,1.37,0.56,1.11,0.561,45,0.957,0.7299264745062229,7.836982406496963,0.6714126884139392,0.915849,VRU,VRU,1
693,7,6,15.84,1.5,0.0,0.56,0.5,45,0.0,0.6666662222225186,6500000.0,0.0,0.0,VRU,VRU,1
694,16,16,3.6,1.7,0.0,0.0,5.185,39,74.028,0.5882349480970894,0.2161344326993241,4.317861377198095,5480.144784000001,Car,VRU,0
695,16,13,12.92,1.7,0.0,0.0,5.743,38,82.853,0.5882349480970894,0.1750087483252417,4.429065265804507,6864.619608999999,Car,VRU,0
696,17,7,85.77,1.73,0.0,1.11,1.214,42,11.279,0.5780343479570244,1.063924012419185,2.5078904861783755,127.215841,Car,VRU,1
697,15,4,58.93,1.17,0.0,0.0,0.996,39,7.83,0.8547001241879282,1.2132820928119932,2.178155014615869,61.3089,VRU,Ped,1
698,3,6,82.27,2.4,0.56,0.56,2.855,43,37.207,0.4166664930556278,0.1209449802202548,3.643018744898317,1384.360849,Ped,VRU,0
699,8,4,64.91,1.97,0.0,0.0,1.036,46,8.468,0.5076139555259109,0.7085497509979038,2.2479176916517374,71.707024,Car,Ped,1
700,4,10,76.61,1.97,0.0,0.56,3.195,40,42.579,0.5076139555259109,0.164400287362308,3.774575382947559,1812.971241,LCV,VRU,0
701,12,12,19.61,2.8,0.0,1.11,11.71,42,177.14,0.3571427295918823,0.0677430277309301,5.182569758003724,31378.579599999997,VRU,VRU,0
702,10,8,79.79,2.7,0.56,0.56,9.493,42,142.106,0.3703702331962099,0.0633330044943,4.963585614404595,20194.115236,VRU,LCV,0
703,5,13,80.42,2.83,0.56,0.0,8.519,41,126.712,0.353356765598316,0.071027210753305,4.849777728866323,16055.930944000002,VRU,VRU,0
704,12,9,32.97,2.1,0.56,0.56,1.898,43,22.091,0.4761902494332145,0.4753066644648651,3.13944293122029,488.012281,VRU,LCV,1
705,11,15,28.88,2.7,0.0,0.0,9.714,42,145.598,0.3703702331962099,0.0892869401414377,4.987694146794689,21198.777604000003,VRU,VRU,0
706,9,17,1.61,2.07,0.56,0.0,4.333,44,60.574,0.4830915540620512,0.2146135270146675,4.120239703517438,3669.209476,Car,Car,0
707,15,2,79.31,2.13,1.67,0.0,1.258,42,11.971,0.4694833476604002,0.7100492264598425,2.5627160963585363,143.304841,Car,Ped,1
708,8,8,83.67,2.27,1.11,0.0,1.659,41,18.312,0.4405284402958412,0.4368719726478826,2.960726664355176,335.32934400000005,Car,VRU,1
709,17,4,67.27,1.93,0.0,0.0,1.592,44,17.262,0.518134446562463,0.608272470845066,2.904822398194149,297.976644,VRU,Ped,1
710,13,4,59.36,1.43,0.0,0.0,7.368,43,108.532,0.6993002102795733,0.0783179147318955,4.696216744006434,11779.195024,VRU,Ped,0
711,8,4,89.73,1.27,0.0,0.56,1.031,41,8.384,0.7874009548023978,0.7156487696029616,2.2390061113511743,70.29145600000001,VRU,Ped,1
712,9,9,33.15,1.1,1.11,0.0,1.061,43,8.866,0.9090900826453794,1.015113803844597,2.2890945028115466,78.60595599999999,VRU,VRU,1
713,4,17,65.48,1.5,0.0,0.0,1.153,40,10.32,0.6666662222225186,1.0174417618757985,2.4265710727750367,106.5024,Ped,VRU,1
714,4,7,57.69,1.7,0.0,-2.22,1.533,43,16.324,0.5882349480970894,0.3369272030796861,2.8520928233523803,266.4729760000001,Ped,VRU,1
715,13,14,1.77,2.87,-0.56,-1.11,12.156,42,184.185,0.3484319343442737,0.07329587060132,5.221355325411408,33924.114225,VRU,LCV,0
716,14,9,1.07,2.53,0.0,0.0,2.511,39,31.781,0.3952567607680787,0.3618514092743649,3.489849079256718,1010.031961,LCV,VRU,0
717,14,6,26.95,2.23,-0.56,-2.22,5.245,39,74.977,0.4484302921837254,0.1333742329864594,4.330430662905206,5621.550529000001,LCV,Ped,1
718,8,5,63.68,2.5,0.0,0.0,3.755,43,51.433,0.399999840000064,0.1263780038812046,3.9595361640968303,2645.353489,Car,Ped,0
719,13,13,7.35,2.13,0.0,0.0,13.809,42,210.306,0.4694833476604002,0.0618146887781866,5.353307319864864,44228.613636,Car,VRU,0
720,13,13,12.21,2.57,0.0,0.0,9.506,44,142.307,0.3891049069630712,0.0913517951235582,4.964989182210508,20251.282249,Car,VRU,0
721,6,14,19.17,1.23,0.0,0.0,1.86,43,21.492,0.8130074690996186,0.4652893883636055,3.1131596904299554,461.906064,Ped,VRU,1
722,6,18,21.41,2.7,0.0,1.67,7.852,45,116.174,0.3703702331962099,0.1032933349691554,4.7636600095287,13496.398276000002,Ped,VRU,0
723,2,5,31.51,2.87,0.0,1.11,7.759,50,114.701,0.3484319343442737,0.030514119052893,4.751009277204631,13156.319401,Car,Car,0
724,3,16,83.03,1.17,-0.56,0.0,0.5,43,0.0,0.8547001241879282,9500000.0,0.0,0.0,Ped,VRU,1
725,13,12,1.44,1.97,0.0,0.0,6.936,42,101.702,0.5076139555259109,0.1229081028602377,4.631831590941582,10343.296804,Car,VRU,0
726,13,13,2.12,2.67,0.56,0.56,6.561,43,95.777,0.3745316949319494,0.1357319592832103,4.572409362744609,9173.233729,Car,Car,0
727,9,12,89.18,2.9,0.0,0.0,5.167,46,73.75,0.3448274673008733,0.1423728794254525,4.314149212270796,5439.0625,VRU,Car,0
728,9,7,0.89,2.37,-0.56,-0.56,1.485,42,15.567,0.4219407502359703,0.5139075920917587,2.8074127649564,242.331489,VRU,Car,1
729,9,9,1.95,2.27,0.0,-0.56,1.881,42,21.828,0.4405284402958412,0.4123144396044328,3.1279878526744618,476.461584,VRU,Car,0
730,9,10,2.52,2.13,-0.56,-0.56,2.565,44,32.627,0.4694833476604002,0.2911698810442308,3.515329315707068,1064.5211290000002,VRU,Car,0
731,7,9,7.48,1.83,0.0,0.0,7.46,47,109.973,0.5464477888263449,0.0727451276882041,4.709286928480655,12094.060729,VRU,Car,1
732,13,16,76.72,2.4,1.11,0.0,6.947,44,101.871,0.4166664930556278,0.1423368756335279,4.633475776102786,10377.700641,VRU,VRU,0
733,5,2,87.87,2.43,1.11,0.0,9.105,39,135.971,0.4115224643940475,0.0257407827717617,4.919769224588882,18488.112841,Car,Ped,1
